,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,cluster_labels,bathroom_map,sentiment,host_verifications_count,amenities_count
17546,43538919,0.0,0,1,1,1,1,3,2,1.0,1.0,500.0,5,30,1,23,53,83,173,5,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.18,6,8.0,0.78346,2,19
17547,43542403,100.0,0,1,1,1,1,4,2,1.0,1.0,143.0,14,90,1,3,20,50,108,15,6,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.58,0,6.0,0.93095,2,47
17548,43555597,92.17744498259714,0,1,1,1,1,4,3,1.0,1.0,310.0,7,1125,1,0,0,0,0,0,0,0,4.583465708183349,4.709807725577676,4.542685965640042,4.776509015087306,4.7880737558066935,4.681907103726957,4.533168156470597,1,1,1,0,0,1.385634383519866,0,6.0,,3,17
17549,43556259,100.0,0,16,43,1,1,4,2,1.0,1.0,78.0,7,1125,1,0,0,0,0,7,1,0,4.86,4.86,4.71,4.57,4.86,4.86,4.86,1,11,11,0,0,0.27,0,6.0,0.7949,1,17
17550,43556259,100.0,0,16,43,1,1,4,2,1.0,1.0,78.0,7,1125,1,0,0,0,0,7,1,0,4.86,4.86,4.71,4.57,4.86,4.86,4.86,1,11,11,0,0,0.27,0,6.0,0.8876,1,17
17551,43556259,100.0,0,16,43,1,1,4,2,1.0,1.0,78.0,7,1125,1,0,0,0,0,7,1,0,4.86,4.86,4.71,4.57,4.86,4.86,4.86,1,11,11,0,0,0.27,0,6.0,0.5617,1,17
17552,43556259,100.0,0,16,43,1,1,4,2,1.0,1.0,78.0,7,1125,1,0,0,0,0,7,1,0,4.86,4.86,4.71,4.57,4.86,4.86,4.86,1,11,11,0,0,0.27,0,6.0,0.9664,1,17
17553,43607144,100.0,1,3,5,1,1,4,2,1.0,1.0,94.0,14,60,1,4,6,27,27,30,16,1,4.9,5.0,4.93,4.97,4.97,4.87,4.73,0,3,3,0,0,1.1,5,6.0,0.8743799999999999,2,25
17554,43650805,92.0,0,19,56,1,1,4,6,2.0,3.0,260.0,14,365,1,9,30,55,330,22,10,2,4.45,4.27,4.45,4.55,4.73,4.82,4.36,0,14,13,0,0,0.93,0,11.0,0.74653,3,19
17555,43650805,92.0,0,19,56,1,1,4,6,2.0,3.0,260.0,14,365,1,9,30,55,330,22,10,2,4.45,4.27,4.45,4.55,4.73,4.82,4.36,0,14,13,0,0,0.93,0,11.0,0.48388000000000003,3,19
17556,43662632,100.0,0,1,24,1,1,4,4,2.0,2.0,170.0,30,1125,1,0,22,52,52,3,1,0,5.0,5.0,4.67,5.0,5.0,5.0,4.67,0,1,1,0,0,0.14,0,11.0,0.9622700000000001,2,18
17557,43663348,88.09940962960731,0,1,1,1,1,4,3,1.0,1.0,62.0,2,1125,1,0,0,0,0,4,0,0,4.75,5.0,4.25,5.0,5.0,5.0,5.0,0,1,1,0,0,0.15,0,6.0,0.94035,2,22
17558,43684857,83.0,0,1,1,1,1,4,2,1.0,1.0,129.0,2,1125,1,0,0,0,0,18,7,2,4.78,4.89,4.67,4.89,4.94,4.94,4.78,0,1,1,0,0,0.67,0,6.0,0.87479,2,11
17559,43684857,83.0,0,1,1,1,1,4,2,1.0,1.0,129.0,2,1125,1,0,0,0,0,18,7,2,4.78,4.89,4.67,4.89,4.94,4.94,4.78,0,1,1,0,0,0.67,0,6.0,0.9447,2,11
17560,43706127,92.17744498259714,0,2,2,1,0,3,1,1.0,1.0,25.0,90,1125,1,0,0,0,0,0,0,0,4.583465708183349,4.709807725577676,4.542685965640042,4.776509015087306,4.7880737558066935,4.681907103726957,4.533168156470597,0,2,0,2,0,1.385634383519866,5,5.0,,2,16
17561,43708140,99.31836279290636,0,1,1,1,1,4,4,2.0,2.0,350.0,3,1125,1,0,0,0,0,4,0,0,5.0,4.75,5.0,5.0,5.0,5.0,4.5,0,1,1,0,0,0.16,0,11.0,0.9146,2,33
17562,43709372,98.95938291261706,1,1,2,1,1,4,6,4.0,3.0,185.0,3,1125,1,0,0,0,1,59,25,2,5.0,4.98,4.97,4.98,5.0,4.97,4.86,0,1,1,0,0,2.22,4,11.0,0.89576,1,28
17563,43709372,98.95938291261706,1,1,2,1,1,4,6,4.0,3.0,185.0,3,1125,1,0,0,0,1,59,25,2,5.0,4.98,4.97,4.98,5.0,4.97,4.86,0,1,1,0,0,2.22,4,11.0,0.9339299999999999,1,28
17564,43720755,100.92157848317206,0,2,3,1,1,3,1,1.0,1.0,49.0,3,180,1,1,9,13,82,6,6,6,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0,1,0,1,0,6.0,3,8.0,0.9243,2,63
17565,43735623,100.0,1,1,1,1,1,4,2,1.0,1.0,81.0,2,30,1,2,6,10,92,76,72,9,4.96,4.96,4.99,5.0,5.0,4.66,4.89,0,1,1,0,0,5.79,6,9.0,0.981,1,28
17566,43735623,100.0,1,1,1,1,1,4,2,1.0,1.0,81.0,2,30,1,2,6,10,92,76,72,9,4.96,4.96,4.99,5.0,5.0,4.66,4.89,0,1,1,0,0,5.79,6,9.0,0.9609,1,28
17567,43735623,100.0,1,1,1,1,1,4,2,1.0,1.0,81.0,2,30,1,2,6,10,92,76,72,9,4.96,4.96,4.99,5.0,5.0,4.66,4.89,0,1,1,0,0,5.79,6,9.0,0.93301,1,28
17568,43735623,100.0,1,1,1,1,1,4,2,1.0,1.0,81.0,2,30,1,2,6,10,92,76,72,9,4.96,4.96,4.99,5.0,5.0,4.66,4.89,0,1,1,0,0,5.79,6,9.0,0.8948200000000001,1,28
17569,43766974,96.15928707191877,0,1,1,1,1,4,4,2.0,2.0,180.0,4,10,1,0,0,0,0,10,0,0,4.9,4.9,5.0,4.9,5.0,5.0,4.9,1,1,1,0,0,0.37,0,6.0,0.9108,2,24
17570,43766974,96.15928707191877,0,1,1,1,1,4,4,2.0,2.0,180.0,4,10,1,0,0,0,0,10,0,0,4.9,4.9,5.0,4.9,5.0,5.0,4.9,1,1,1,0,0,0.37,0,6.0,0.9294,2,24
17571,43766974,96.15928707191877,0,1,1,1,1,4,4,2.0,2.0,180.0,4,10,1,0,0,0,0,10,0,0,4.9,4.9,5.0,4.9,5.0,5.0,4.9,1,1,1,0,0,0.37,0,6.0,0.9326700000000001,2,24
17572,43828792,92.17744498259714,0,1,1,1,0,3,2,1.0,1.0,65.0,1,1125,1,0,0,0,0,0,0,0,4.583465708183349,4.709807725577676,4.542685965640042,4.776509015087306,4.7880737558066935,4.681907103726957,4.533168156470597,1,1,0,1,0,1.385634383519866,3,6.0,,2,11
17573,43833231,92.0,0,11,36,1,1,4,6,3.0,4.0,245.0,14,1125,1,0,0,0,33,21,13,1,4.71,4.86,4.76,4.71,4.71,4.95,4.71,0,6,6,0,0,0.79,0,13.0,0.8351700000000001,2,22
17574,43860196,100.0,1,4,4,1,1,3,1,1.0,1.0,77.0,1,1125,1,9,33,55,55,75,48,9,4.88,4.93,4.92,4.97,4.95,4.76,4.83,0,4,0,4,0,2.77,5,5.0,0.88431,3,54
17575,43920590,95.7568030566876,0,1,1,1,1,4,2,1.0,1.0,84.0,29,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.05,0,6.0,0.9798,2,30
17576,43950260,86.0,0,17,22,1,1,4,5,3.0,3.0,219.0,2,56,1,9,25,55,55,21,18,2,4.24,4.76,4.33,4.43,4.33,4.19,4.24,0,13,13,0,0,0.81,3,6.0,0.56729,2,23
17577,43950260,86.0,0,17,22,1,1,4,5,3.0,3.0,219.0,2,56,1,9,25,55,55,21,18,2,4.24,4.76,4.33,4.43,4.33,4.19,4.24,0,13,13,0,0,0.81,3,6.0,0.7337199999999999,2,23
17578,43958830,100.0,0,2,2,1,1,4,6,3.0,3.0,250.0,7,14,1,0,0,0,0,0,0,0,4.87265127508168,4.869369712412054,4.80191245328998,4.891307024847583,4.920001305773155,4.812282617147309,4.741422993784761,1,1,1,0,0,1.0818760536566527,2,13.0,,3,14
17579,43973708,94.0,0,3,7,1,1,4,4,2.0,2.0,293.0,7,27,1,5,19,40,79,36,22,2,4.94,4.97,4.89,4.94,4.97,5.0,4.72,0,2,2,0,0,1.5,0,13.0,0.9489200000000001,2,50
17580,43973708,94.0,0,3,7,1,1,4,4,2.0,2.0,293.0,7,27,1,5,19,40,79,36,22,2,4.94,4.97,4.89,4.94,4.97,5.0,4.72,0,2,2,0,0,1.5,0,13.0,0.9421200000000001,2,50
17581,43978514,95.96931344099718,0,1,1,1,1,4,4,1.0,2.0,214.0,2,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.04,5,6.0,0.9612,2,34
17582,44018422,100.0,1,1,2,1,1,4,5,2.0,3.0,300.0,2,14,1,0,1,10,87,33,30,2,4.91,4.94,4.97,4.94,4.94,4.94,4.76,0,1,1,0,0,1.27,5,6.0,0.8348700000000001,2,29
17583,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.8606,2,25
17584,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.87355,2,25
17585,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.8255600000000001,2,25
17586,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.57302,2,25
17587,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.7267899999999999,2,25
17588,44034436,95.0,0,4,5,1,1,3,2,1.0,1.0,47.0,1,3,1,1,10,33,114,130,67,6,4.35,4.63,4.28,4.65,4.71,4.34,4.42,1,3,0,3,0,4.88,0,5.0,0.5252,2,25
17589,44049628,100.0,0,2,2,1,1,4,4,2.0,2.0,664.0,1,14,1,8,14,14,36,6,6,1,4.83,4.83,5.0,5.0,5.0,4.5,4.67,0,2,1,1,0,1.4,0,11.0,0.89238,2,49
17590,44060333,89.85603039944411,0,9,10,1,1,3,6,2.0,5.0,150.0,1,31,1,0,0,0,0,11,2,0,4.18,4.27,4.36,4.64,4.64,4.64,4.0,1,9,0,9,0,0.44,3,7.0,0.7067399999999999,1,16
17591,44060708,96.22093554726489,0,9,10,1,1,3,2,1.0,3.0,120.0,1,31,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,9,0,9,0,0.08,3,7.0,0.9041,1,15
17592,44060727,66.21213112987047,0,9,10,1,1,3,2,1.0,1.0,62.0,1,31,1,0,0,0,0,3,0,0,2.33,2.67,2.67,3.0,3.0,4.33,3.33,1,9,0,9,0,0.17,3,9.0,-0.13687,1,18
17593,44069283,96.04088799619268,0,1,3,1,1,4,11,6.0,9.0,350.0,3,7,1,0,0,0,0,0,0,0,4.702487456186827,4.7087118302377835,4.605983806085432,4.799810020005913,4.835204479429966,4.789102538527299,4.573541899387696,0,1,1,0,0,0.6267083817495176,6,13.0,,2,14
17594,44096368,100.0,0,1,2,1,1,3,2,1.0,1.0,159.0,1,1125,1,14,40,70,246,8,8,6,4.88,4.75,4.63,4.88,4.88,5.0,4.88,0,1,0,1,0,6.32,5,9.0,0.93373,2,22
17595,44097612,100.0,0,1,1,1,1,3,2,1.0,1.0,35.0,1,3,1,0,0,11,11,0,0,0,4.863453241857238,4.885319648143029,4.83013607903571,4.9021143180492315,4.925816901100884,4.783478698804412,4.741725698885607,0,1,0,1,0,1.589862681622359,1,7.0,,2,46
17596,44129061,100.0,0,1,4,1,1,4,10,1.0,10.0,407.0,2,1125,1,28,58,88,273,4,4,1,3.25,3.5,2.75,4.75,5.0,4.25,2.75,1,1,1,0,0,1.06,3,9.0,0.69385,2,38
17597,44130711,92.0,0,19,56,1,1,4,5,2.0,3.0,250.0,14,1125,1,8,8,8,271,10,4,1,4.8,4.9,4.8,4.9,5.0,4.9,4.9,0,14,13,0,0,0.45,0,11.0,0.8771700000000001,3,19
17598,44151982,96.1896461696984,0,1,1,1,1,4,4,1.0,3.0,48.0,3,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.04,0,6.0,0.9463,2,13
17599,44167867,92.17744498259714,0,1,3,1,0,3,1,1.0,1.0,22.0,28,365,1,0,0,0,0,0,0,0,4.583465708183349,4.709807725577676,4.542685965640042,4.776509015087306,4.7880737558066935,4.681907103726957,4.533168156470597,0,1,0,1,0,1.385634383519866,3,5.0,,2,11
17600,44201426,57.0,1,1,1,1,1,4,4,2.0,3.0,149.0,10,1125,1,0,20,38,272,12,4,1,5.0,4.75,5.0,5.0,4.92,4.75,4.75,0,1,1,0,0,0.48,2,9.0,0.8733700000000001,2,22
17601,44206713,90.0,1,1,1,1,1,4,2,1.0,1.0,228.0,2,1125,1,3,16,29,119,46,31,4,4.8,4.85,4.7,4.76,4.61,4.89,4.74,0,1,1,0,0,1.81,0,6.0,0.8775799999999999,2,49
17602,44206713,90.0,1,1,1,1,1,4,2,1.0,1.0,228.0,2,1125,1,3,16,29,119,46,31,4,4.8,4.85,4.7,4.76,4.61,4.89,4.74,0,1,1,0,0,1.81,0,6.0,0.8666299999999999,2,49
17603,44209852,79.0,0,21,59,1,1,4,4,1.0,2.0,85.0,14,1125,1,0,0,0,0,0,0,0,4.097419056353344,4.39792731141752,4.055460674069642,4.560819256747074,4.553738391866057,4.505666809022094,4.1609534827636265,0,12,12,0,0,1.1783309851424013,5,6.0,,2,18
17604,44241215,100.0,0,1,1,1,1,4,6,3.0,3.0,450.0,1,3,1,0,0,0,66,0,0,0,4.87265127508168,4.869369712412054,4.80191245328998,4.891307024847583,4.920001305773155,4.812282617147309,4.741422993784761,0,1,1,0,0,1.0818760536566527,4,6.0,,2,13
17605,44257482,86.14914700328491,0,13,18,1,1,3,1,1.0,2.0,30.0,3,30,1,0,0,0,0,8,0,0,4.5,5.0,4.25,5.0,4.75,4.75,4.5,0,4,0,4,0,0.31,0,8.0,0.71448,1,31
17606,44285806,100.0,0,1,1,1,1,4,4,1.0,2.0,280.0,3,1125,1,7,37,67,342,5,5,2,5.0,4.8,4.8,5.0,5.0,5.0,4.6,0,1,1,0,0,1.07,5,6.0,0.94944,2,21
17607,44298184,93.0,0,3,8,1,1,3,2,1.0,1.0,31.0,2,1125,1,0,4,4,234,29,17,0,4.45,4.59,4.1,4.69,4.66,4.24,4.48,1,3,0,3,0,1.14,5,8.0,0.955,1,21
17608,44298184,93.0,0,3,8,1,1,3,2,1.0,1.0,31.0,2,1125,1,0,4,4,234,29,17,0,4.45,4.59,4.1,4.69,4.66,4.24,4.48,1,3,0,3,0,1.14,5,8.0,0.70676,1,21
17609,44309849,100.0,0,9,10,1,1,4,2,1.0,1.0,49.0,22,1125,1,0,0,0,18,5,0,0,5.0,5.0,4.8,5.0,5.0,5.0,4.8,0,9,9,0,0,0.2,0,6.0,0.92958,1,17
17610,44316988,88.84355934742132,0,13,18,1,1,3,2,1.0,2.0,32.0,3,30,1,0,0,0,0,17,0,0,4.53,4.88,4.35,4.88,4.88,4.82,4.47,1,4,0,4,0,0.66,0,5.0,0.71512,1,27
17611,44320566,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,0,0,11,255,37,20,3,4.97,5.0,5.0,4.97,5.0,4.86,4.92,0,1,1,0,0,1.56,6,6.0,0.9363600000000001,2,28
17612,44320566,100.0,1,1,1,1,1,4,2,1.0,1.0,80.0,2,1125,1,0,0,11,255,37,20,3,4.97,5.0,5.0,4.97,5.0,4.86,4.92,0,1,1,0,0,1.56,6,6.0,0.95214,2,28
17613,44335902,100.0,0,1,2,1,1,4,2,1.0,1.0,370.0,2,45,1,8,8,8,8,4,1,1,4.75,5.0,5.0,4.5,5.0,5.0,5.0,0,1,1,0,0,0.16,0,6.0,0.90838,2,16
17614,44344311,94.0,0,3,7,1,1,4,4,2.0,2.0,239.0,7,28,1,3,15,41,54,18,11,2,5.0,5.0,4.89,5.0,4.94,4.94,4.83,0,2,2,0,0,0.76,0,11.0,0.94599,2,42
17615,44344311,94.0,0,3,7,1,1,4,4,2.0,2.0,239.0,7,28,1,3,15,41,54,18,11,2,5.0,5.0,4.89,5.0,4.94,4.94,4.83,0,2,2,0,0,0.76,0,11.0,0.85336,2,42
17616,44370471,100.0,0,3,3,1,1,4,3,2.0,2.0,90.0,4,90,1,2,3,3,10,13,3,2,4.92,4.77,4.85,5.0,5.0,4.85,4.92,0,1,1,0,0,0.51,0,6.0,0.8318399999999999,2,26
17617,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.9713,3,26
17618,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.9507,3,26
17619,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.7424,3,26
17620,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.66467,3,26
17621,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.4019,3,26
17622,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.63588,3,26
17623,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.87689,3,26
17624,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.8526,3,26
17625,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.83152,3,26
17626,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.84739,3,26
17627,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.9568,3,26
17628,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.8655700000000001,3,26
17629,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.8555,3,26
17630,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.86556,3,26
17631,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.7877,3,26
17632,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.9848,3,26
17633,44375988,100.0,1,5,5,1,1,4,2,1.0,1.0,196.0,1,365,1,1,4,15,260,122,82,7,4.76,4.89,4.84,4.84,4.9,4.67,4.7,0,5,4,1,0,4.76,0,9.0,0.83434,3,26
17634,44377348,93.0,0,3,8,1,1,3,2,1.0,1.0,35.0,2,1125,1,0,0,0,31,10,4,0,4.5,4.8,4.0,4.9,4.7,4.3,4.4,1,3,0,3,0,0.38,5,8.0,0.7763800000000001,1,20
17635,44391909,74.99227584504949,0,13,18,1,1,3,1,1.0,1.0,40.0,3,30,1,0,0,0,0,2,0,0,4.0,5.0,3.0,5.0,5.0,4.0,4.0,1,4,0,4,0,0.08,0,8.0,0.3612,1,30
17636,44392004,100.0,1,5,5,1,1,4,6,3.0,4.0,658.0,1,365,1,6,20,37,292,34,29,2,4.74,4.85,4.91,4.91,4.91,4.65,4.56,0,5,4,1,0,1.36,0,9.0,0.9073700000000001,3,35
17637,44392004,100.0,1,5,5,1,1,4,6,3.0,4.0,658.0,1,365,1,6,20,37,292,34,29,2,4.74,4.85,4.91,4.91,4.91,4.65,4.56,0,5,4,1,0,1.36,0,9.0,0.7795300000000001,3,35
17638,44404362,100.0,1,5,9,1,1,4,9,4.0,5.0,653.0,2,89,1,12,27,39,286,58,45,2,4.93,4.93,4.93,4.95,4.97,4.9,4.79,0,3,2,1,0,2.79,5,15.0,0.94855,3,57
17639,44404362,100.0,1,5,9,1,1,4,9,4.0,5.0,653.0,2,89,1,12,27,39,286,58,45,2,4.93,4.93,4.93,4.95,4.97,4.9,4.79,0,3,2,1,0,2.79,5,15.0,0.95305,3,57
17640,44404362,100.0,1,5,9,1,1,4,9,4.0,5.0,653.0,2,89,1,12,27,39,286,58,45,2,4.93,4.93,4.93,4.95,4.97,4.9,4.79,0,3,2,1,0,2.79,5,15.0,0.8489399999999999,3,57
17641,44404362,100.0,1,5,9,1,1,4,9,4.0,5.0,653.0,2,89,1,12,27,39,286,58,45,2,4.93,4.93,4.93,4.95,4.97,4.9,4.79,0,3,2,1,0,2.79,5,15.0,0.90615,3,57
17642,44426285,92.95265191296808,0,1,2,1,0,4,6,4.0,3.0,400.0,3,1125,1,0,0,0,0,0,0,0,4.638510677020227,4.7187664770931965,4.530976403729204,4.776283553918628,4.794782149572495,4.739898726981672,4.573506699525968,0,1,1,0,0,0.5071740297433647,0,20.0,,1,7
17643,44433489,100.0,0,2,2,1,1,3,1,1.0,1.0,58.0,2,30,1,0,0,0,223,13,13,1,4.85,4.92,4.92,4.85,4.92,4.69,4.85,0,2,0,2,0,1.2,3,17.0,0.86115,2,48
17644,44457543,100.0,1,5,5,1,1,4,4,2.0,3.0,391.0,1,365,1,3,7,16,27,11,10,0,4.73,4.82,5.0,5.0,5.0,4.73,4.73,0,5,4,1,0,0.44,0,9.0,0.83214,3,19
17645,44472903,100.0,0,1,1,1,0,4,2,1.1315870388380158,1.0,90.0,2,28,1,4,7,7,7,12,7,1,5.0,5.0,4.83,5.0,5.0,5.0,4.75,0,1,1,0,0,0.51,0,9.0,0.92837,2,22
17646,44473607,96.13378984236591,0,1,2,1,1,4,2,2.0,2.0,125.0,3,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,1,0,0,0.04,0,6.0,0.8999,2,13
17647,44543964,100.0,0,9,10,1,1,4,2,1.0724359191158372,1.0,72.0,20,1125,1,0,0,0,18,0,0,0,4.8648102500061245,4.885901620769548,4.8293132240250145,4.90200807485995,4.925761925316255,4.784885278600027,4.743211774462981,0,9,9,0,0,1.5615606080976967,0,9.0,,1,16
17648,44550673,75.09793886306849,0,13,18,1,1,3,1,1.0,1.0,30.0,4,30,1,0,0,0,0,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,1,4,0,4,0,0.04,0,5.0,0.9509,1,32
17649,44552014,100.0,1,3,3,1,1,3,1,1.0,1.0,257.0,1,365,1,4,23,48,187,5,4,1,5.0,4.6,4.8,4.8,4.8,4.8,4.8,1,3,0,1,0,0.21,0,6.0,0.733,2,8
17650,44557802,100.0,0,1,1,1,1,3,2,1.0,1.0,112.0,1,5,1,24,53,83,173,36,31,0,4.69,4.75,4.83,4.97,4.89,4.53,4.53,0,1,0,1,0,2.44,5,7.0,0.75921,2,31
17651,44557802,100.0,0,1,1,1,1,3,2,1.0,1.0,112.0,1,5,1,24,53,83,173,36,31,0,4.69,4.75,4.83,4.97,4.89,4.53,4.53,0,1,0,1,0,2.44,5,7.0,0.76567,2,31
17652,44573802,100.0,1,3,3,1,1,4,4,2.0,3.0,300.0,15,90,1,0,0,10,254,5,5,1,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0,3,3,0,0,0.42,0,13.0,0.91906,2,14
17653,44575990,95.84284884499546,0,1,1,1,1,3,1,1.0,1.0,45.0,29,60,1,0,0,0,0,2,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,0.16,5,5.0,,3,14
17654,44593536,100.0,1,5,5,1,1,3,1,1.0,1.0,138.0,1,365,1,3,7,21,269,11,9,1,4.73,4.91,4.91,4.91,4.64,4.82,4.64,0,5,4,1,0,0.72,0,9.0,0.7600100000000001,3,14
17655,44599142,100.0,1,11,22,1,1,3,15,6.0,15.0,500.0,365,1125,1,0,0,0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0,11,3,8,0,0.04,5,10.0,0.836,2,42
17656,44605656,79.23643151287692,0,9,10,1,1,3,2,1.0,4.0,59.0,1,31,1,0,0,0,0,1,0,0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,1,9,0,9,0,0.06,3,7.0,0.7506,1,19
17657,44624463,100.0,1,1,1,1,0,3,1,1.0,1.0,33.0,2,11,1,0,0,0,0,14,8,0,5.0,5.0,4.86,5.0,5.0,5.0,5.0,1,1,0,1,0,0.57,2,7.0,0.9817,2,12
17658,44624463,100.0,1,1,1,1,0,3,1,1.0,1.0,33.0,2,11,1,0,0,0,0,14,8,0,5.0,5.0,4.86,5.0,5.0,5.0,5.0,1,1,0,1,0,0.57,2,7.0,0.93268,2,12
17659,44626032,93.06159695469836,0,1,1,1,1,4,2,3.0,3.0,300.0,183,183,1,23,53,83,358,0,0,0,4.624059515971081,4.7134906340357725,4.546710130599028,4.779741103860532,4.797681742223935,4.722074290093311,4.556223781053914,0,1,1,0,0,0.900733374505602,1,13.0,,2,21
